#Selection name: Selection 2
#Area (µm^2): 6937406.86
Cell ID,Cluster,Transcripts,Area (µm^2)
mlkelbjl-1,Cluster 14,0,34.58
mlkdhhbj-1,Cluster 4,0,20.80
mlmdmiol-1,Cluster 19,0,34.96
mlkcneak-1,Cluster 1,0,16.00
mlmdkgnf-1,Cluster 10,0,38.64
mlmdnanp-1,Cluster 15,0,18.77
mlmcemcd-1,Cluster 1,0,31.41
mmagpemf-1,Cluster 15,0,8.04
mmagpaih-1,Cluster 15,0,20.60
mmaeaeom-1,Cluster 1,0,37.72
mlkebafl-1,Cluster 9,0,14.60
mlkeapjc-1,Cluster 1,0,8.66
mmafdion-1,Cluster 7,0,30.02
mmagamej-1,Cluster 19,0,61.23
mlkdmfif-1,Cluster 9,0,16.25
mmaegodo-1,Cluster 1,0,7.15
mmagkkeo-1,Cluster 4,0,21.83
mmagdnod-1,Cluster 4,0,5.31
mlkfgcbe-1,Cluster 10,0,10.31
mlkfdcdb-1,Cluster 1,0,27.03
mlkfianc-1,Cluster 2,0,35.16
mljlmhmd-1,Cluster 16,0,10.55
mlkfegdl-1,Cluster 2,0,32.69
mljmldje-1,Cluster 2,0,8.63
mljmbbpe-1,Cluster 2,0,35.22
mljmagok-1,Cluster 2,0,26.75
mljmlkop-1,Cluster 1,0,20.62
mlkfkbkn-1,Cluster 8,0,11.06
mlkcncaf-1,Cluster 4,0,55.04
mlkelljj-1,Cluster 13,0,31.85
mlkempab-1,Cluster 10,0,24.40
mpmikahm-1,Cluster 2,0,26.97
mpmjiaal-1,Cluster 9,0,14.85
mpmjgpbe-1,Cluster 11,0,9.52
mpmfmlgc-1,Cluster 16,0,9.12
mpmgihjd-1,Cluster 10,0,9.93
mpmgeohc-1,Cluster 4,0,38.72
mpmjfigl-1,Cluster 10,0,37.12
mpmgbefa-1,Cluster 10,0,22.07
mpminena-1,Cluster 23,0,11.03
mpmgpdlg-1,Cluster 10,0,8.35
mpmgdclo-1,Cluster 15,0,19.95
mpmmgipm-1,Cluster 1,0,27.81
mmafgjde-1,Cluster 15,0,28.98
mmafmgcl-1,Cluster 1,0,28.12
mmaejknb-1,Cluster 1,0,11.68
mmafkcnd-1,Cluster 10,0,11.62
mmahbmmi-1,Cluster 11,0,5.12
mmafhgkj-1,Cluster 14,0,15.45
mmahbpni-1,Cluster 14,0,10.38
mmafclii-1,Cluster 12,0,38.05
mmaeblmo-1,Cluster 1,0,31.59
mmaeopdc-1,Cluster 15,0,6.97
mmagnhkp-1,Cluster 10,0,23.46
mmafenfl-1,Cluster 10,0,16.54
mmahcpcj-1,Cluster 14,0,22.72
mmalcbha-1,Cluster 4,0,8.40
mmaljgnj-1,Cluster 8,0,8.05
mmalokip-1,Cluster 8,0,13.19
mmakejga-1,Cluster 4,0,13.48
mmallphb-1,Cluster 35,0,10.06
mmajlmaf-1,Cluster 15,0,23.15
mmalllda-1,Cluster 2,0,12.49
mmaklpkf-1,Cluster 8,0,36.42
mmakofnl-1,Cluster 4,0,69.21
mmbijlcj-1,Cluster 10,0,5.42
mmakkalk-1,Cluster 1,0,28.04
mpmhfdil-1,Cluster 12,0,6.75
mpmjfdpp-1,Cluster 15,0,52.08
mpmfljog-1,Cluster 1,0,31.20
mmaeebjd-1,Cluster 2,0,10.82
mpmhdfog-1,Cluster 8,0,7.01
mpmjhkgm-1,Cluster 6,0,52.87
mpmheleg-1,Cluster 9,0,10.17
mpmflggd-1,Cluster 2,0,48.79
mpmkheil-1,Cluster 1,0,30.95
mpmfleba-1,Cluster 1,0,21.38
mmaedpgl-1,Cluster 2,0,7.55
mpmflfip-1,Cluster 2,0,20.16
mpmhapmo-1,Cluster 13,0,32.07
mpmmjkol-1,Cluster 17,0,7.03
mpmlegji-1,Cluster 2,0,34.71
mpmkpoga-1,Cluster 4,0,54.12
mpmknodh-1,Cluster 2,0,35.86
mpmhkjpl-1,Cluster 15,0,29.95
mpmhkllh-1,Cluster 2,0,46.33
mpmhlpha-1,Cluster 31,0,57.46
mpmhheae-1,Cluster 1,0,21.39
mpmhinai-1,Cluster 19,0,59.53
mpmhhcpd-1,Cluster 11,0,39.40
mpmiimgd-1,Cluster 21,0,14.75
mpmjdapi-1,Cluster 11,0,13.18
mpmjahac-1,Cluster 1,0,11.92
mpmklkpf-1,Cluster 2,0,10.13
mpmibolg-1,Cluster 15,0,9.85
mpmhpjfc-1,Cluster 1,0,20.99
mpmjkoop-1,Cluster 9,0,25.08
mpmlhhkh-1,Cluster 15,0,23.12
mpmlbion-1,Cluster 10,0,23.80
mpmaafpg-1,Cluster 10,0,11.31
ndehkmmp-1,Cluster 7,0,30.75
ncpalcgn-1,Cluster 12,0,51.90
mmaieccm-1,Cluster 1,0,25.17
ndalkilg-1,Cluster 4,0,34.98
mmbgjkgp-1,Cluster 5,0,35.85
mmamahkd-1,Cluster 2,0,12.01
mmalpejh-1,Cluster 10,0,33.20
mmaokoho-1,Cluster 10,0,29.58
mlolopnh-1,Cluster 1,0,35.45
mlolbhhd-1,Cluster 10,0,21.08
mmanmkgl-1,Cluster 17,0,15.17
mmaondef-1,Cluster 2,0,17.12
mmaobcli-1,Cluster 10,0,19.70
mmanoblf-1,Cluster 4,0,46.04
mmaoipme-1,Cluster 2,0,49.09
mmaobono-1,Cluster 8,0,27.06
mmamopmp-1,Cluster 10,0,8.55
mmaobona-1,Cluster 4,0,35.90
ndamifhn-1,Cluster 1,0,32.49
ncppajak-1,Cluster 2,0,37.46
mmandjmd-1,Cluster 9,0,28.35
mmanjnfo-1,Cluster 15,0,40.58
mmaopknc-1,Cluster 8,0,14.00
mmapdenf-1,Cluster 1,0,38.24
mmanbglf-1,Cluster 6,0,16.33
mmanadna-1,Cluster 2,0,71.93
mmanablf-1,Cluster 9,0,15.24
mmaonnkk-1,Cluster 1,0,36.02
mmamfkjg-1,Cluster 6,0,10.19
mmaoojeh-1,Cluster 15,0,36.72
mmaigidn-1,Cluster 1,0,36.77
mmbeohpe-1,Cluster 1,0,16.95
mmbfelmf-1,Cluster 1,0,32.62
mmbepgah-1,Cluster 25,0,15.82
mmailofj-1,Cluster 10,0,14.73
mmbiigjf-1,Cluster 15,0,18.96
mmbhcaje-1,Unassigned,0,7.33
mmaigofg-1,Cluster 13,0,37.90
mmbhclci-1,Cluster 10,0,11.23
mmaiodbd-1,Cluster 13,0,9.44
mmbhllkc-1,Cluster 10,0,7.41
mmbiieol-1,Cluster 1,0,14.33
mmbgaoim-1,Cluster 1,0,29.26
mmbfahob-1,Cluster 9,0,40.15
mmbgcmpm-1,Cluster 1,0,20.19
ndannlhn-1,Cluster 1,0,7.77
ndanocep-1,Cluster 10,0,28.91
mmbhdeec-1,Cluster 2,0,53.80
mmbhdaej-1,Cluster 1,0,32.62
mmbeommj-1,Cluster 7,0,7.00
mmbhjknj-1,Cluster 1,0,35.18
mmbeoldo-1,Cluster 2,0,37.72
mmaiohla-1,Cluster 4,0,58.60
mmbglpmk-1,Cluster 2,0,57.41
ncpneccc-1,Cluster 12,0,43.75
ndbggbhh-1,Cluster 1,0,26.93
ndbhhgpf-1,Cluster 1,0,38.79
ndbjbnob-1,Cluster 1,0,19.02
ndbjamna-1,Cluster 1,0,27.25
ndbjcodm-1,Cluster 2,0,39.58
ndbjfkjo-1,Cluster 4,0,15.77
ncpoedpd-1,Cluster 13,0,35.47
ncpogehg-1,Cluster 4,0,61.08
ncpnghen-1,Cluster 9,0,49.22
ncpnhgjc-1,Cluster 2,0,13.40
ncpokbnk-1,Cluster 2,0,89.43
ncpnmbda-1,Cluster 1,0,29.18
ncppaann-1,Cluster 10,0,24.10
ndbgkcip-1,Cluster 2,0,8.14
ndbieeak-1,Cluster 2,0,57.44
ndbihhha-1,Cluster 8,0,10.43
ndbhbcfa-1,Cluster 1,0,16.47
ndbihcnb-1,Cluster 2,0,81.21
ndbhbidk-1,Cluster 1,0,34.19
ndbgndjd-1,Cluster 2,0,15.56
ndbgdenj-1,Cluster 6,0,73.35
ndbgbccm-1,Cluster 8,0,4.68
ndbjhbdm-1,Cluster 4,0,47.50
ndbjhhie-1,Cluster 10,0,27.56
ndanhaoc-1,Cluster 2,0,71.57
ndamdoed-1,Cluster 2,0,13.09
ndamhdbe-1,Cluster 4,0,37.24
ndanjmlk-1,Cluster 1,0,30.06
ndannoig-1,Cluster 2,0,28.55
ndanoihc-1,Cluster 5,0,14.52
ndammmai-1,Cluster 2,0,70.35
ndamjalj-1,Cluster 10,0,22.43
ndamipfb-1,Cluster 1,0,32.87
ndaldedj-1,Cluster 8,0,23.22
ndambjfo-1,Unassigned,0,4.67
ndanajig-1,Cluster 2,0,51.05
ncpnfbcl-1,Cluster 8,0,24.84
ndapjfoh-1,Cluster 1,0,29.30
ndbkokio-1,Cluster 1,0,32.65
ncopdilc-1,Cluster 2,0,36.66
ndbkkene-1,Cluster 36,0,5.70
ndbbmlgp-1,Cluster 2,0,74.59
ndbcdlcb-1,Cluster 2,0,30.29
ndanhaio-1,Cluster 8,0,33.90
ndanchjk-1,Cluster 10,0,35.33
ndbcefgc-1,Cluster 2,0,16.64
ndandbfe-1,Cluster 1,0,42.59
ndbcebpp-1,Cluster 8,0,10.71
ndajdoam-1,Cluster 1,0,30.16
mpmoapka-1,Cluster 10,0,31.89
mmalhlfp-1,Cluster 9,0,7.96
mmajcbjk-1,Cluster 1,0,19.36
mmajhmlh-1,Cluster 13,0,28.87
mmaicbdo-1,Cluster 9,0,17.14
mmalciaf-1,Unassigned,0,4.49
mmaliafm-1,Cluster 2,0,4.99
mmajblgk-1,Cluster 9,0,11.14
mmajiejg-1,Cluster 17,0,7.48
mmakbndk-1,Cluster 1,0,7.75
mmakekfm-1,Cluster 17,0,6.67
mmajojof-1,Cluster 10,0,20.76
mpmmhlkg-1,Cluster 1,0,16.73
mmaidjig-1,Cluster 2,0,77.44
ndaoiiob-1,Cluster 10,0,24.57
ndaphipd-1,Cluster 1,0,31.01
ndahildn-1,Cluster 4,0,51.66
ndahhfgd-1,Cluster 1,0,34.94
ndapfkak-1,Cluster 11,0,17.82
ndaooood-1,Cluster 10,0,6.30
ndaonkok-1,Unassigned,0,14.63
ndahgfbb-1,Cluster 15,0,31.51
mmajadka-1,Cluster 1,0,32.26
mmajinfp-1,Cluster 22,0,12.31
mmalikgj-1,Cluster 1,0,39.45
mpmnojgk-1,Cluster 19,0,24.64
mpmocpcf-1,Cluster 1,0,23.28
mpmlpjcb-1,Cluster 10,0,6.65
mpmllapj-1,Cluster 1,0,32.23
mpmnhnhd-1,Cluster 19,0,37.69
mpmlmhib-1,Cluster 37,0,7.36
mpmllogh-1,Cluster 1,0,26.65
mpmnppjl-1,Cluster 1,0,17.80
mpmmpioo-1,Cluster 1,0,33.81
mpmnokle-1,Cluster 10,0,31.08
mpmlibom-1,Cluster 1,0,21.97
mpmlgbfm-1,Cluster 10,0,18.24
mpmmbocd-1,Cluster 10,0,34.53
ndaifbii-1,Cluster 1,0,38.69
ndailnki-1,Cluster 10,0,32.58
ndajcjaf-1,Cluster 12,0,24.31
ndajnhfa-1,Cluster 1,0,6.97
ndahnlmo-1,Cluster 1,0,36.77
mpmonelc-1,Cluster 12,0,42.22
mpmojjpi-1,Cluster 12,0,22.47
mpmooaeb-1,Cluster 1,0,30.23
mpmopglb-1,Cluster 9,0,35.11
mpmnfoej-1,Cluster 12,0,13.36
mpmoekeo-1,Cluster 4,0,30.86
ndaialih-1,Cluster 22,0,4.14
ndapligc-1,Cluster 1,0,12.65
ndaofjlh-1,Cluster 14,0,10.29
ndapiilg-1,Cluster 2,0,29.75
ndapoplm-1,Cluster 9,0,38.36
ndbabema-1,Cluster 1,0,30.12
ndaocmof-1,Cluster 1,0,7.99
ndapolij-1,Cluster 1,0,15.43
ndahdibn-1,Cluster 1,0,26.81
ndbajgbp-1,Cluster 10,0,7.32
ndbanofg-1,Cluster 11,0,32.40
ndahcnki-1,Cluster 11,0,14.10
ndahlcnb-1,Cluster 1,0,29.92
ndalcmhm-1,Cluster 4,0,4.31
ncpaonnn-1,Cluster 1,0,29.26
ndakhdof-1,Cluster 13,0,15.22
ncpcbiji-1,Cluster 1,0,34.52
ncpaahkg-1,Cluster 2,0,66.06
ncoplapa-1,Cluster 4,0,22.20
ncpapjhb-1,Cluster 8,0,9.68
ncoplgka-1,Cluster 1,0,8.05
ncpadaho-1,Cluster 4,0,52.94
ndakbahk-1,Cluster 11,0,26.01
ndaodnpo-1,Cluster 1,0,25.08
ndapocek-1,Cluster 1,0,9.07
ndalbabl-1,Cluster 4,0,6.41
ndakmdja-1,Cluster 15,0,27.14
ndajpdma-1,Cluster 15,0,18.55
ndakoffh-1,Cluster 10,0,47.57
ndaklaep-1,Cluster 1,0,27.87
ndaionil-1,Cluster 11,0,13.33
ndaioode-1,Cluster 12,0,7.08
ndaikgbo-1,Cluster 1,0,23.99
ndakjjgg-1,Cluster 12,0,16.08
ndakkhaf-1,Cluster 1,0,12.20
ndailnih-1,Cluster 1,0,29.56
ndaiojaa-1,Cluster 6,0,10.06
ndaibcbe-1,Cluster 8,0,16.09
ncpeepbi-1,Cluster 1,0,18.72
ncpeglpc-1,Cluster 16,0,15.44
ncpcjmjg-1,Cluster 4,0,11.96
ncpdfhoi-1,Cluster 11,0,13.47
ncpcjgpk-1,Cluster 8,0,15.48
ncpehlhj-1,Cluster 14,0,42.84
ncpcknbg-1,Cluster 7,0,9.52
ncpdfcfk-1,Cluster 10,0,15.85
ncpdokgo-1,Cluster 12,0,4.87
ncpdaghn-1,Cluster 1,0,33.05
ncpcjmkn-1,Cluster 1,0,40.67
ncookfgc-1,Cluster 9,0,11.92
necfnjef-1,Cluster 11,0,34.19
ndbipfie-1,Cluster 4,0,14.91
ndbijjdl-1,Cluster 1,0,8.80
ndbikfdp-1,Cluster 1,0,23.21
ndbimdhb-1,Cluster 15,0,19.99
ndbjplmf-1,Cluster 11,0,22.22
ndbidanb-1,Cluster 11,0,10.22
ndbihlpo-1,Cluster 15,0,13.37
ndbkhdon-1,Cluster 7,0,4.33
ndbhnjoa-1,Cluster 14,0,20.32
ndbkckmh-1,Cluster 15,0,25.01
ndbiolib-1,Cluster 7,0,5.38
ndbjpoah-1,Cluster 1,0,40.58
ndbjphdm-1,Cluster 10,0,25.51
ndbkicao-1,Cluster 10,0,19.83
nebeocoj-1,Cluster 1,0,33.30
nebbdoff-1,Cluster 1,0,27.25
nebellhp-1,Cluster 8,0,4.56
nebganho-1,Cluster 2,0,40.72
nebgemho-1,Cluster 2,0,62.97
nebfndcl-1,Cluster 10,0,28.67
nebbckgf-1,Cluster 10,0,15.07
nebfhemd-1,Cluster 1,0,52.18
nebflbdd-1,Cluster 1,0,31.60
nebflhoh-1,Cluster 1,0,26.70
nebeokgn-1,Cluster 1,0,22.53
necgglji-1,Cluster 2,0,32.18
ncooddia-1,Cluster 2,0,41.56
nechbcak-1,Unassigned,0,9.12
ndbioggm-1,Cluster 12,0,28.99
ncoofdco-1,Cluster 1,0,42.51
ndbblfpo-1,Cluster 1,0,16.23
ndbddecb-1,Cluster 2,0,69.81
ndbdjlad-1,Cluster 2,0,20.75
ndbdfhgc-1,Cluster 4,0,25.84
ndbbmdnd-1,Cluster 1,0,37.17
ndbbnekk-1,Cluster 2,0,7.59
ndbbelie-1,Cluster 2,0,30.00
ncpbbold-1,Cluster 8,0,8.03
necgclpo-1,Cluster 1,0,15.13
nechgbel-1,Cluster 2,0,18.43
necgfhfh-1,Cluster 1,0,20.90
necgpacl-1,Cluster 1,0,37.40
necgjbnj-1,Cluster 15,0,20.86
nebdncgk-1,Cluster 4,0,59.46
nechhebn-1,Cluster 1,0,9.38
nechejjh-1,Cluster 1,0,25.24
nebgfeed-1,Cluster 10,0,27.43
necgpibk-1,Cluster 9,0,12.22
nebgbihl-1,Cluster 1,0,19.50
necjfdia-1,Cluster 9,0,16.01
nebcbmna-1,Cluster 1,0,56.26
nebbpnhb-1,Cluster 4,0,28.07
neapgfdb-1,Cluster 1,0,44.56
nebchkal-1,Cluster 2,0,36.77
nebbkahh-1,Cluster 2,0,34.27
nebbfepp-1,Cluster 1,0,35.18
nebcgdhd-1,Cluster 2,0,33.02
nebceede-1,Cluster 2,0,59.78
nebbokac-1,Cluster 2,0,21.39
nebbpbal-1,Cluster 11,0,19.91
nebebohd-1,Cluster 4,0,38.57
nebbnado-1,Cluster 12,0,9.05
nebcjndg-1,Cluster 12,0,36.33
nebcjodf-1,Cluster 1,0,37.47
nebbjgck-1,Cluster 10,0,14.43
nebckinn-1,Cluster 1,0,19.36
nebdegld-1,Unassigned,0,3.63
nebdepdf-1,Cluster 4,0,12.60
nebdcjno-1,Cluster 12,0,19.09
neapdhmb-1,Cluster 13,0,25.56
nebcpcff-1,Cluster 2,0,35.30
neapkkdc-1,Cluster 4,0,28.70
nebabgmo-1,Cluster 2,0,145.12
nebboifh-1,Cluster 8,0,4.15
necibcic-1,Cluster 1,0,16.28
necijdhm-1,Cluster 2,0,86.72
necjgble-1,Cluster 1,0,39.78
necfndcf-1,Cluster 4,0,7.62
nebdolkg-1,Cluster 1,0,26.99
necfjimn-1,Cluster 2,0,11.57
necjafpa-1,Cluster 12,0,7.52
nebbmkmc-1,Cluster 1,0,8.66
necfgnje-1,Cluster 1,0,6.02
necjhmkn-1,Cluster 9,0,11.18
nebdmkbo-1,Cluster 1,0,25.83
necjjhga-1,Cluster 2,0,84.69
nebeafdm-1,Unassigned,0,14.58
nebbjdbi-1,Cluster 8,0,10.35
neannnoo-1,Cluster 1,0,41.52
neciledp-1,Cluster 1,0,43.00
neaobepd-1,Cluster 2,0,75.77
neanncdl-1,Cluster 1,0,31.82
neccmlpn-1,Cluster 13,0,16.31
neaockjc-1,Cluster 2,0,6.77
nechpkib-1,Cluster 9,0,41.21
nechmael-1,Cluster 2,0,30.34
necicodg-1,Cluster 1,0,22.81
neaoaldp-1,Cluster 1,0,10.80
neckfkao-1,Cluster 2,0,5.72
ndfcpnoa-1,Cluster 2,0,43.50
necmajhh-1,Unassigned,0,6.94
ncpbncnn-1,Cluster 13,0,28.31
ncpbfbla-1,Cluster 15,0,33.95
nconjdgi-1,Cluster 35,0,9.51
ncooonip-1,Cluster 8,0,56.10
ncpapomm-1,Cluster 13,0,26.23
ncoolhdb-1,Cluster 1,0,9.82
ncpbmfae-1,Cluster 15,0,40.10
ncpbhinf-1,Cluster 10,0,30.48
ncpanpnb-1,Cluster 1,0,31.80
ncpagmjf-1,Cluster 1,0,40.97
ncpcbbci-1,Unassigned,0,10.95
ncpbcoaj-1,Cluster 2,0,55.92
neckfigg-1,Cluster 1,0,32.71
necjlpmb-1,Cluster 9,0,35.55
ndfcfagh-1,Unassigned,0,7.15
necjmpng-1,Cluster 2,0,101.97
neclmmch-1,Cluster 11,0,19.09
ndfccbbg-1,Cluster 1,0,10.71
neckanan-1,Cluster 1,0,27.20
necmcnjk-1,Cluster 8,0,30.70
ndejmebo-1,Cluster 1,0,10.14
necmaidn-1,Cluster 10,0,33.52
necmcmei-1,Cluster 1,0,28.25
ndekbjdk-1,Cluster 10,0,5.87
ndeijlbi-1,Cluster 4,0,22.62
ndeonenh-1,Cluster 15,0,20.20
ndfekmel-1,Cluster 7,0,10.65
ndfcmkjc-1,Cluster 10,0,5.56
ndejmjfa-1,Cluster 5,0,22.07
ndejogep-1,Cluster 1,0,23.17
ncpbgopg-1,Cluster 2,0,12.39
ncpdnkkp-1,Unassigned,0,5.73
ncpeieoj-1,Cluster 11,0,7.81
ncpeibpo-1,Cluster 11,0,9.19
ncpdijee-1,Cluster 5,0,16.14
ncpcnbnn-1,Cluster 1,0,19.04
ndeodcbi-1,Cluster 7,0,32.55
ndenmfjj-1,Cluster 2,0,5.96
ndeoledk-1,Cluster 9,0,25.04
ndeodomi-1,Cluster 7,0,8.21
ndeonmbi-1,Cluster 26,0,7.45
ndeogmdd-1,Cluster 2,0,12.06
ndenlege-1,Cluster 6,0,10.72
ndeolipd-1,Cluster 10,0,9.57
ndeooopd-1,Cluster 1,0,35.79
ndeoeecj-1,Cluster 16,0,7.87
ndencbnj-1,Cluster 7,0,31.95
ndfanonh-1,Cluster 1,0,24.60
ndepplgg-1,Cluster 2,0,47.40
ndfablmb-1,Cluster 10,0,10.73
ndfaafaj-1,Cluster 15,0,26.54
necjlcdi-1,Cluster 4,0,96.68
ndfbdocf-1,Cluster 10,0,23.45
neclkkbc-1,Cluster 1,0,7.90
neckppih-1,Cluster 15,0,37.18
ndfcbhcd-1,Unassigned,0,4.83
necjkcpn-1,Cluster 2,0,38.70
neckmnaj-1,Unassigned,0,12.57
neckfnbd-1,Cluster 1,0,35.12
neclckjc-1,Cluster 8,0,31.96
necjjnpa-1,Cluster 1,0,33.46
necdllmh-1,Cluster 21,0,5.46
necdjmkp-1,Cluster 9,0,8.39
necdifej-1,Cluster 23,0,10.17
neccehai-1,Cluster 16,0,9.37
necdadbh-1,Cluster 23,0,13.13
neccebgm-1,Cluster 8,0,25.78
neccfkpn-1,Cluster 2,0,55.42
necebdih-1,Cluster 2,0,87.48
necdgdea-1,Cluster 1,0,34.95
neccgcjk-1,Cluster 13,0,21.95
neclebaj-1,Cluster 1,0,29.93
ndfeejaa-1,Cluster 12,0,14.02
ndfdjplg-1,Cluster 10,0,13.01
ndfbmlof-1,Cluster 7,0,5.08
ndfbnphg-1,Cluster 7,0,30.05
ndfdjpda-1,Cluster 4,0,13.87
ndfbnbep-1,Cluster 7,0,15.57
ndfedecd-1,Cluster 1,0,32.90
ndenialp-1,Cluster 4,0,9.63
ndfclgna-1,Cluster 1,0,5.03
ndenidci-1,Cluster 7,0,9.33
ndfelpkh-1,Cluster 5,0,13.63
ndfcoded-1,Cluster 1,0,28.40
ndfejmff-1,Cluster 9,0,19.50
ndepojca-1,Cluster 1,0,27.19
ndfbfipl-1,Cluster 12,0,18.70
ndfalpnb-1,Cluster 12,0,25.18
ndfdkiil-1,Cluster 1,0,25.71
ndeihhgd-1,Cluster 12,0,5.11
ndepijog-1,Cluster 1,0,24.54
ndeopjgk-1,Cluster 10,0,40.91
ndfbiheh-1,Cluster 12,0,21.95
ndfdimfg-1,Cluster 13,0,23.15
ndehfpcm-1,Cluster 7,0,20.46
ndfdmpij-1,Cluster 8,0,39.60
ndeimmig-1,Unassigned,0,14.98
ndeiakno-1,Cluster 8,0,5.23
ndeibgee-1,Cluster 7,0,41.18
ndeildeh-1,Cluster 11,0,25.90
ndeijmmc-1,Cluster 8,0,8.68
ndeimnbd-1,Cluster 11,0,25.55
ndejapok-1,Cluster 6,0,15.57
ndehlime-1,Cluster 7,0,27.17
npgnbaee-1,Cluster 8,0,23.62
npeooaam-1,Cluster 22,0,51.69
oclacbin-1,Cluster 4,0,6.30
obkapeco-1,Cluster 7,0,15.88
obdkmchd-1,Cluster 7,0,42.76
obgedkfb-1,Cluster 7,0,45.03
obfgjegg-1,Cluster 7,0,28.90
obejahje-1,Cluster 7,0,22.23
obejghdj-1,Cluster 7,0,78.89
obekbkie-1,Cluster 7,0,22.16
obejodba-1,Cluster 7,0,6.50
obejlehc-1,Cluster 7,0,31.08
obekcgap-1,Cluster 12,0,9.74
obekdacl-1,Cluster 7,0,24.55
obekeneh-1,Cluster 9,0,20.32
obffgljk-1,Cluster 5,0,51.14
obffbbpa-1,Unassigned,0,4.36
obfennbc-1,Cluster 10,0,15.80
obdnbnbp-1,Cluster 4,0,6.84
obfiahjk-1,Unassigned,0,8.52
obfemcde-1,Cluster 2,0,11.84
obfffpei-1,Cluster 17,0,4.15
obejbemh-1,Cluster 7,0,9.14
obejggan-1,Unassigned,0,6.40
obekjppl-1,Cluster 7,0,11.37
obejfmba-1,Cluster 5,0,20.42
obejfpkh-1,Cluster 7,0,4.40
obeinanb-1,Cluster 7,0,52.52
obekbeef-1,Cluster 5,0,44.66
obekjchg-1,Cluster 23,0,7.25
obekdfoa-1,Cluster 7,0,35.93
obejohcj-1,Cluster 7,0,49.75
obekenpg-1,Cluster 5,0,8.94
obekekcf-1,Cluster 7,0,13.45
obeffgnn-1,Cluster 7,0,49.76
obfgdkjf-1,Cluster 7,0,16.14
obfijjfj-1,Cluster 9,0,14.71
obffkhea-1,Cluster 7,0,73.99
obfganmb-1,Cluster 6,0,8.33
obfichdi-1,Cluster 22,0,13.10
obfhmklk-1,Cluster 15,0,24.70
obfippom-1,Cluster 10,0,8.10
obfilboi-1,Cluster 8,0,24.44
obffleni-1,Cluster 2,0,9.51
obfgkgjc-1,Cluster 7,0,16.13
obfeigdh-1,Cluster 2,0,45.01
obffpemc-1,Cluster 8,0,9.33
obefeiln-1,Cluster 7,0,11.25
obeeejbe-1,Cluster 7,0,15.51
obeejkki-1,Cluster 7,0,31.71
obeeikan-1,Cluster 7,0,11.34
obegcfka-1,Cluster 7,0,14.43
obeebpan-1,Cluster 7,0,16.27
obegdbbo-1,Cluster 8,0,4.43
obegaeoa-1,Cluster 7,0,35.88
obegaaea-1,Cluster 7,0,13.19
obejhcgc-1,Cluster 5,0,6.23
obefndne-1,Cluster 7,0,42.42
obeokjie-1,Cluster 5,0,7.76
obepdaga-1,Cluster 2,0,13.97
obehkopc-1,Cluster 2,0,8.91
obfacjga-1,Cluster 7,0,69.48
obepofmg-1,Cluster 5,0,19.64
obehlpgl-1,Cluster 12,0,5.71
obepkfgb-1,Cluster 7,0,19.92
obehfogm-1,Cluster 7,0,22.00
obeolbnn-1,Cluster 7,0,6.02
obehjmld-1,Cluster 7,0,16.91
obejecfj-1,Cluster 21,0,8.65
obehifjm-1,Cluster 30,0,5.74
obepamao-1,Cluster 7,0,13.25
obeomjop-1,Cluster 7,0,38.93
obendcdh-1,Cluster 7,0,17.57
obengpac-1,Cluster 7,0,19.80
obemekln-1,Cluster 7,0,31.61
obeieibd-1,Cluster 10,0,12.45
obelplfb-1,Cluster 4,0,17.88
obelppho-1,Cluster 4,0,6.21
obehmeen-1,Cluster 7,0,25.55
obepbgkh-1,Cluster 5,0,8.06
obelniob-1,Cluster 7,0,7.97
obeijjge-1,Cluster 7,0,46.88
obeienoh-1,Cluster 7,0,9.49
obehankc-1,Cluster 7,0,11.41
obeogala-1,Cluster 12,0,50.83
obejdlhh-1,Cluster 6,0,6.81
obehfjpa-1,Cluster 5,0,44.90
obeoaaio-1,Cluster 7,0,9.49
obegloal-1,Cluster 10,0,37.98
obegmodc-1,Cluster 7,0,4.15
obfadaom-1,Cluster 7,0,8.27
obfafgfj-1,Unassigned,0,5.17
obehfgma-1,Cluster 7,0,38.52
obejagak-1,Cluster 5,0,41.61
obfadpfg-1,Cluster 7,0,8.98
obfagdbp-1,Cluster 2,0,8.25
obelfnlk-1,Cluster 5,0,17.70
obenlhdk-1,Cluster 7,0,5.06
obemenbj-1,Cluster 7,0,31.05
obemgocn-1,Cluster 5,0,14.71
obempcoe-1,Cluster 7,0,6.88
obemmifo-1,Cluster 7,0,4.69
obehfbhd-1,Cluster 14,0,30.69
obehchfn-1,Cluster 2,0,82.85
obendbeb-1,Cluster 7,0,97.36
obemmgmg-1,Cluster 7,0,39.93
obenkpak-1,Cluster 7,0,45.45
obeebijm-1,Cluster 7,0,29.72
obfbblgo-1,Cluster 5,0,19.10
obfbneoj-1,Cluster 7,0,29.13
obfhgjfi-1,Cluster 7,0,95.10
obfaobmn-1,Cluster 7,0,27.00
obfjbbcp-1,Cluster 7,0,22.99
obfhiojg-1,Cluster 7,0,94.01
obfhemji-1,Cluster 7,0,35.31
obfhjdad-1,Cluster 7,0,31.16
obfhenio-1,Cluster 7,0,93.17
obfbmdcc-1,Cluster 7,0,48.41
obfjjacn-1,Cluster 7,0,42.46
obfjgaap-1,Cluster 16,0,7.01
obfgkmbh-1,Cluster 5,0,33.73
obfbfckg-1,Cluster 7,0,23.20
